"Project Code","Station ID","Sample ID","First Trigger Date","Collection_Date","Sample Type New","Collection Method","Depth","Depth Unit","Matrix","Test Number","Test Name","Storet Code","Method","Measure Date","Value","Sigfig Value","Uncertainty","MDL","PQL","RDL","Units","Remark Code","Flag","Receive Date","LIMS Number","Collection Agency","Source","Owner","Validation Level","Validator","Sampling Purpose","Data Investigation","T Depth","Upper Depth","Lower Depth","DCS(METERS)","Filtration Date","Sample Type","QC Type","Discharge","Up/Down Stream","Weather Code","Program Type","NDEC","Sample Comments","Result Comments"
"YNRG","L001","0477","","27-NOV-1995 13:30","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".121","0.121","","","","","mg/L","","","","L5145-12","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","200 MLS.",""
"YNRG","L001","0504","","17-JAN-1996 13:40","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".074","0.074","","","","","mg/L","","","","L5388-12","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","250 MLS.",""
"YNRG","L001","0504","","17-JAN-1996 13:40","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".032","0.032","","","","","mg/L","","","","L5388-12","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","250 MLS.",""
"YNRG","L001","0510","","14-FEB-1996 13:03","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".124","0.124","","","","","mg/L","","","","L5520-4","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"YNRG","L001","0510","","14-FEB-1996 13:03","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".031","0.031","","","","","mg/L","","","","L5520-4","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"YNRG","L001","0529","","25-MAR-1996 14:20","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".124","0.124","","","","","mg/L","","","","L5710-9","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","100ml.",""
"YNRG","L001","0529","","25-MAR-1996 14:20","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".046","0.046","","","","","mg/L","","","","L5710-9","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","100ml.",""
"YNRG","L001","0543","","15-APR-1996 13:10","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".033","0.033","","","","","mg/L","","","","L5811-9","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","150 MLS.",""
"YNRG","L001","0543","","15-APR-1996 13:10","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".127","0.127","","","","","mg/L","","","","L5811-9","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","150 MLS.",""
"YNRG","L001","0560","","29-APR-1996 13:15","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".156","0.156","","","","","mg/L","","","","L5891-12","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","100 MLS., NO ORANGE, GREY, OR GREEN TAGGED BOTTLES",""
"YNRG","L001","0574","","14-MAY-1996 13:25","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".051","0.051","","","","","mg/L","","","","L5983-12","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","150 MLS.",""
"YNRG","L001","0574","","14-MAY-1996 13:25","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".171","0.171","","","","","mg/L","","","","L5983-12","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","150 MLS.",""
"YNRG","L001","0588","","28-MAY-1996 13:35","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".06","0.060","","","","","mg/L","","","","L6059-12","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","150 MLS.",""
"YNRG","L001","0588","","28-MAY-1996 13:35","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".158","0.158","","","","","mg/L","","","","L6059-12","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","150 MLS.",""
"YNRG","L001","0602","","25-JUN-1996 13:20","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".063","0.063","","","","","mg/L","","","","L6227-12","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","300 MLS.",""
"YNRG","L001","0602","","25-JUN-1996 13:20","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".026","0.026","","","","","mg/L","","","","L6227-12","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","300 MLS.",""
"YNRG","L001","0616","","11-JUL-1996 13:55","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".083","0.083","","","","","mg/L","","","","L6337-12","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","200ml",""
"YNRG","L001","0616","","11-JUL-1996 13:55","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".005","0.005","","","","","mg/L","","","","L6337-12","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","200ml",""
"YNRG","L001","0630","","08-AUG-1996 13:15","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".059","0.059","","","","","mg/L","","","","L6486-12","","WMD","WMD","","","","","","","","","","0","","0","0","4","MON","3","150ml",""
"YNRG","L001","0630","","08-AUG-1996 13:15","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".004","0.004","","","","","mg/L","","","","L6486-12","","WMD","WMD","","","","","","","","","","0","","0","0","4","MON","3","150ml",""
"YNRG","L001","0644","","19-AUG-1996 12:45","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".084","0.084","","","","","mg/L","","","","L6544-12","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","150ml",""
"YNRG","L001","0644","","19-AUG-1996 12:45","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".014","0.014","","","","","mg/L","","","","L6544-12","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","150ml",""
"YNRG","L001","0658","","05-SEP-1996 12:55","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".016","0.016","","","","","mg/L","","","","L6641-12","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","CHLOR.350ml",""
"YNRG","L001","0658","","05-SEP-1996 12:55","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".076","0.076","","","","","mg/L","","","","L6641-12","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","CHLOR.350ml",""
"YNRG","L001","0669","","16-OCT-1996 12:10","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".073","0.073","","","","","mg/L","","","","L6873-9","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","250 MLS.",""
"YNRG","L001","0669","","16-OCT-1996 12:10","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".01","0.010","","","","","mg/L","","","","L6873-9","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","250 MLS.",""
"YNRG","L001","0683","","12-NOV-1996 11:45","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".125","0.125","","","","","mg/L","","","","L7015-10","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","150 MLS.",""
"YNRG","L001","0683","","12-NOV-1996 11:45","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".018","0.018","","","","","mg/L","","","","L7015-10","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","150 MLS.",""
"YNRG","L001","0698","","10-DEC-1996 12:45","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".131","0.131","","","","","mg/L","","","","L7180-10","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","150 MLS.",""
"YNRG","L001","0716","","06-JAN-1997 13:00","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".019","0.019","","","","","mg/L","","","","L7294-13","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","250 MLS., NO SECCHI AVAILABLE TODAY",""
"YNRG","L001","0716","","06-JAN-1997 13:00","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".093","0.093","","","","","mg/L","","","","L7294-13","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","250 MLS., NO SECCHI AVAILABLE TODAY",""
"YNRG","L001","0731","","03-FEB-1997 13:30","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".02","0.020","","","","","mg/L","","","","L7441-13","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","200 MLS.",""
"YNRG","L001","0731","","03-FEB-1997 13:30","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".079","0.079","","","","","mg/L","","","","L7441-13","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","200 MLS.",""
"YNRG","L001","0748","","03-MAR-1997 11:30","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".048","0.048","","","","","mg/L","","","","L7604-12","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","150 MLS.",""
"YNRG","L001","0748","","03-MAR-1997 11:30","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".205","0.205","","","","","mg/L","","","","L7604-12","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","150 MLS.",""
"YNRG","L001","0763","","08-APR-1997 13:20","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","","-.004","-0.004","","","","","mg/L","","","","L7784-13","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","NH4,NOX sent to HBOI for analysis.",""
"YNRG","L001","0777","","24-APR-1997 13:25","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".014","0.014","","","","","mg/L","","","","L7874-12","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","100 MLS. NH4,NOX sent to HBOI for analysis.",""
"YNRG","L001","0787","","08-MAY-1997 09:45","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".082","0.082","","","","","mg/L","","","","L7940-7","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","250 MLS.",""
"YNRG","L001","0787","","08-MAY-1997 09:45","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","","-.004","-0.004","","","","","mg/L","","","","L7940-7","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","250 MLS.",""
"YNRG","L001","0798","","20-MAY-1997 10:20","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","","-.004","-0.004","","","","","mg/L","","","","L8003-4","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","200 MLS.",""
"YNRG","L001","0820","","02-JUN-1997 12:05","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","","-.004","-0.004","","","","","mg/L","","","","L8064-12","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","100 MLS. NH4,NOX sent to PPB for analysis.",""
"YNRG","L001","0820","","02-JUN-1997 12:05","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".081","0.081","","","","","mg/L","","","","L8064-12","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","100 MLS. NH4,NOX sent to PPB for analysis.",""
"YNRG","L001","0834","","17-JUN-1997 12:35","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".04","0.040","","","","","mg/L","","","","148479","","PPB","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"YNRG","L001","0834","","17-JUN-1997 12:35","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","","-.004","-0.004","","","","","mg/L","","","","L8159-12","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","200 MLS., MAGENTA AND GREY TAGGED BOTTLES SENT TO PPB ENVIRO",""
"YNRG","L001","0849","","15-JUL-1997 12:50","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".064","0.064","","","","","mg/L","","","","L8308-13","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","150 MLS. CA K MG NA sent to HBOI for analysis.",""
"YNRG","L001","0849","","15-JUL-1997 12:50","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","","-.004","-0.004","","","","","mg/L","","","","L8308-13","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","150 MLS. CA K MG NA sent to HBOI for analysis.",""
"YNRG","L001","0863","","13-AUG-1997 12:30","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","","-.004","-0.004","","","","","mg/L","","","","L8473-12","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","250 MLS. NH4,NOX sent to PPB for analysis.",""
"YNRG","L001","0863","","13-AUG-1997 12:30","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".07","0.070","","","","","mg/L","","","","L8473-12","","WMD","WMD","","","","","","","","","","0","","0","0","0","MON","3","250 MLS. NH4,NOX sent to PPB for analysis.",""
"YNRG","L001","0877","","25-AUG-1997 11:50","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".091","0.091","","","","","mg/L","","","","L8557-12","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","250 MLS.",""
"YNRG","L001","0877","","25-AUG-1997 11:50","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".011","0.011","","","","","mg/L","","","","L8557-12","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","250 MLS.",""
"YNRG","L001","0891","","09-SEP-1997 12:20","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".005","0.005","","","","","mg/L","","","","L8647-12","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","350 MLS. TKN TPO4 sent to HBOI for analysis.",""
"YNRG","L001","0891","","09-SEP-1997 12:20","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".065","0.065","","","","","mg/L","","","","74856012","","HBEL","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"YNRG","L001","0905","","23-SEP-1997 13:10","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".061","0.061","","","","","mg/L","","","","L8742-12","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","400 MLS.",""
"YNRG","L001","0905","","23-SEP-1997 13:10","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".007","0.007","","","","","mg/L","","","","L8742-12","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","400 MLS.",""
"YNRG","L001","0923","","20-OCT-1997 14:50","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".086","0.086","","","","","mg/L","","","","L8898-16","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","CA,K,MG,NA SENT TO HARBOR BRANCH LABORATORY.",""
"YNRG","L001","0933","","17-NOV-1997 09:40","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".107","0.107","","","","","mg/L","","","","L9044-7","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","chloro 200 ml",""
"YNRG","L001","0965","","12-JAN-1998 14:10","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".036","0.036","","","","","mg/L","","","","L9348-17","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","250 ml",""
"YNRG","L001","0965","","12-JAN-1998 14:10","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".11","0.110","","","","","mg/L","","","","L9348-17","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","250 ml",""
"YNRG","L001","0985","","10-FEB-1998 14:35","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".029","0.029","","","","","mg/L","","","","L9538-16","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","chloro 300 ml",""
"YNRG","L001","0985","","10-FEB-1998 14:35","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".083","0.083","","","","","mg/L","","","","L9538-16","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","chloro 300 ml",""
"YNRG","L001","1002","","16-MAR-1998 14:25","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".093","0.093","","","","","mg/L","","","","L9737-13","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"YNRG","L001","1002","","16-MAR-1998 14:25","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".045","0.045","","","","","mg/L","","","","L9737-13","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"YNRG","L001","1024","","31-MAR-1998 14:45","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".072","0.072","","","","","mg/L","","","","L9843-16","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","250 ml",""
"YNRG","L001","1024","","31-MAR-1998 14:45","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".134","0.134","","","","","mg/L","","","","L9843-16","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","250 ml",""
"YNRG","L001","1044","","14-APR-1998 14:35","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".047","0.047","","","","","mg/L","","","","L9920-17","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","200 ml",""
"YNRG","L001","1044","","14-APR-1998 14:35","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".109","0.109","","","","","mg/L","","","","L9920-17","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","200 ml",""
"YNRG","L001","1063","","28-APR-1998 13:35","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".048","0.048","","","","","mg/L","","","","L10014-17","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","100 ml",""
"YNRG","L001","1063","","28-APR-1998 13:35","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".156","0.156","","","","","mg/L","","","","L10014-17","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","100 ml",""
"YNRG","L001","1067","","07-MAY-1998 12:00","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".135","0.135","","","","","mg/L","","","","L10063-2","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","150ml",""
"YNRG","L001","1067","","07-MAY-1998 12:00","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".047","0.047","","","","","mg/L","","","","L10063-2","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","150ml",""
"YNRG","L001","1086","","11-MAY-1998 15:35","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".157","0.157","","","","","mg/L","","","","L10072-17","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","150 ml",""
"YNRG","L001","1086","","11-MAY-1998 15:35","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".052","0.052","","","","","mg/L","","","","L10072-17","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","150 ml",""
"YNRG","L001","1105","","27-MAY-1998 14:00","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".047","0.047","","","","","mg/L","","","","L10192-17","","WMD","WMD","","","","","","","","","","0","","0","0","4","MON","3","100 ml",""
"YNRG","L001","1105","","27-MAY-1998 14:00","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".143","0.143","","","","","mg/L","","","","L10192-17","","WMD","WMD","","","","","","","","","","0","","0","0","4","MON","3","100 ml",""
"YNRG","L001","1124","","09-JUN-1998 14:50","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".069","0.069","","","","","mg/L","","","","L10271-17","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","150 ml",""
"YNRG","L001","1124","","09-JUN-1998 14:50","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".139","0.139","","","","","mg/L","","","","L10271-17","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","150 ml",""
"YNRG","L001","1143","","23-JUN-1998 13:50","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".018","0.018","","","","","mg/L","","","","L10363-17","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","250 ml",""
"YNRG","L001","1143","","23-JUN-1998 13:50","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".101","0.101","","","","","mg/L","","","","L10363-17","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","250 ml",""
"YNRG","L001","1152","","07-JUL-1998 09:55","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".016","0.016","","","","","mg/L","","","","L10435-7","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","200 mL",""
"YNRG","L001","1152","","07-JUL-1998 09:55","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".12","0.120","","","","","mg/L","","","","L10435-7","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","200 mL",""
"YNRG","L001","1180","","21-JUL-1998 14:00","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".008","0.008","","","","","mg/L","","","","L10515-16","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","225  mls for chloro.",""
"YNRG","L001","1180","","21-JUL-1998 14:00","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".081","0.081","","","","","mg/L","","","","L10515-16","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","225  mls for chloro.",""
"YNRG","L001","1197","","03-AUG-1998 12:40","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".082","0.082","","","","","mg/L","","","","L10591-16","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","200",""
"YNRG","L001","1197","","03-AUG-1998 12:40","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".012","0.012","","","","","mg/L","","","","L10591-16","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","200",""
"YNRG","L001","1215","","18-AUG-1998 13:37","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".021","0.021","","","","","mg/L","","","","L10704-16","","WMD","WMD","","","","","","","","","","0","","0","0","3","MON","3","250",""
"YNRG","L001","1215","","18-AUG-1998 13:37","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".076","0.076","","","","","mg/L","","","","L10704-16","","WMD","WMD","","","","","","","","","","0","","0","0","3","MON","3","250",""
"YNRG","L001","1233","","01-SEP-1998 14:05","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".074","0.074","","","","","mg/L","","","","L10790-16","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","300 ml",""
"YNRG","L001","1233","","01-SEP-1998 14:05","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".011","0.011","","","","","mg/L","","","","L10790-16","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","300 ml",""
"YNRG","L001","1258","","29-SEP-1998 14:15","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".083","0.083","","","","","mg/L","","","","L10964-16","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","100 ml",""
"YNRG","L001","1258","","29-SEP-1998 14:15","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".015","0.015","","","","","mg/L","","","","L10964-16","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","100 ml",""
"YNRG","L001","1276","","27-OCT-1998 14:05","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".105","0.105","","","","","mg/L","","","","L11151-16","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","150 ml",""
"YNRG","L001","1276","","27-OCT-1998 14:05","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".042","0.042","","","","","mg/L","","","","L11151-16","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","150 ml",""
"YNRG","L001","1294","","24-NOV-1998 12:45","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".016","0.016","","","","","mg/L","","","","L11330-16","","WMD","WMD","","","","","","","","","","0","","0","0","3","MON","3","400 ml",""
"YNRG","L001","1294","","24-NOV-1998 12:45","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".067","0.067","","","","","mg/L","","","","L11330-16","","WMD","WMD","","","","","","","","","","0","","0","0","3","MON","3","400 ml",""
"YNRG","L001","1312","","21-DEC-1998 12:30","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".012","0.012","","","","","mg/L","","","","L11499-16","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","chloro=350mls",""
"YNRG","L001","1312","","21-DEC-1998 12:30","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".07","0.070","","","","","mg/L","","","","L11499-16","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","chloro=350mls",""
"YNRG","L001","1321","","20-JAN-1999 10:15","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".073","0.073","","","","","mg/L","","","","L11669-7","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","350",""
"YNRG","L001","1321","","20-JAN-1999 10:15","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".02","0.020","","","","","mg/L","","","","L11669-7","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","350",""
"YNRG","L001","1348","","17-FEB-1999 13:30","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".098","0.098","","","","","mg/L","","","","L11854-16","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","250",""
"YNRG","L001","1348","","17-FEB-1999 13:30","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".037","0.037","","","","","mg/L","","","","L11854-16","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","250",""
"YNRG","L001","1366","","16-MAR-1999 13:30","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".124","0.124","","","","","mg/L","","","","L12028-16","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","100, unable to filter, no grey & orange bottle",""
"YNRG","L001","1384","","13-APR-1999 14:10","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".075","0.075","","","","","mg/L","","","","L12200-16","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","250ML",""
"YNRG","L001","1384","","13-APR-1999 14:10","SAMP","G","0.50","","SW","23","PHOSPHATE, ORTHO AS P","","","",".007","0.007","","","","","mg/L","","","","L12200-16","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","250ML",""
"YNRG","L001","P1077-16","","27-APR-1999 13:00","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","30-APR-1999 09:32",".076","0.076","",".004","","0.0040","mg/L","","","28-APR-1999 00:00","L12294-16","","WMD","WMD","","","","","3.20","","","","","0","","0","0","2","MON","3","chlr.--150ml/smp#1402",""
