"Project Code","Station ID","Sample ID","First Trigger Date","Collection_Date","Sample Type New","Collection Method","Depth","Depth Unit","Matrix","Test Number","Test Name","Storet Code","Method","Measure Date","Value","Sigfig Value","Uncertainty","MDL","PQL","RDL","Units","Remark Code","Flag","Receive Date","LIMS Number","Collection Agency","Source","Owner","Validation Level","Validator","Sampling Purpose","Data Investigation","T Depth","Upper Depth","Lower Depth","DCS(METERS)","Filtration Date","Sample Type","QC Type","Discharge","Up/Down Stream","Weather Code","Program Type","NDEC","Sample Comments","Result Comments"
"YNRG","L001","0877","","25-AUG-1997 11:50","SAMP","G","0.50","","SW","78","NITRATE-N","","","","-.015","-0.015","","","","","mg/L","","","","L8557-12","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","250 MLS.",""
"YNRG","L001","0891","","09-SEP-1997 12:20","SAMP","G","0.50","","SW","78","NITRATE-N","","","","-.015","-0.015","","","","","mg/L","","","","L8647-12","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","350 MLS. TKN TPO4 sent to HBOI for analysis.",""
"YNRG","L001","0905","","23-SEP-1997 13:10","SAMP","G","0.50","","SW","78","NITRATE-N","","","","-.015","-0.015","","","","","mg/L","","","","L8742-12","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","400 MLS.",""
"YNRG","L001","0923","","20-OCT-1997 14:50","SAMP","G","0.50","","SW","78","NITRATE-N","","","",".076","0.076","","","","","mg/L","","","","L8898-16","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","CA,K,MG,NA SENT TO HARBOR BRANCH LABORATORY.",""
"YNRG","L001","0933","","17-NOV-1997 09:40","SAMP","G","0.50","","SW","78","NITRATE-N","","","","-.015","-0.015","","","","","mg/L","","","","L9044-7","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","chloro 200 ml",""
"YNRG","L001","0965","","12-JAN-1998 14:10","SAMP","G","0.50","","SW","78","NITRATE-N","","","",".343","0.343","","","","","mg/L","","","","L9348-17","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","250 ml",""
"YNRG","L001","0985","","10-FEB-1998 14:35","SAMP","G","0.50","","SW","78","NITRATE-N","","","",".133","0.133","","","","","mg/L","","","","L9538-16","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","chloro 300 ml",""
"YNRG","L001","1002","","16-MAR-1998 14:25","SAMP","G","0.50","","SW","78","NITRATE-N","","","",".183","0.183","","","","","mg/L","","","","L9737-13","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"YNRG","L001","1024","","31-MAR-1998 14:45","SAMP","G","0.50","","SW","78","NITRATE-N","","","",".383","0.383","","","","","mg/L","","","","L9843-16","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","250 ml",""
"YNRG","L001","1044","","14-APR-1998 14:35","SAMP","G","0.50","","SW","78","NITRATE-N","","","",".223","0.223","","","","","mg/L","","","","L9920-17","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","200 ml",""
"YNRG","L001","1063","","28-APR-1998 13:35","SAMP","G","0.50","","SW","78","NITRATE-N","","","",".363","0.363","","","","","mg/L","","","","L10014-17","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","100 ml",""
"YNRG","L001","1067","","07-MAY-1998 12:00","SAMP","G","0.50","","SW","78","NITRATE-N","","","",".266","0.266","","","","","mg/L","","","","L10063-2","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","150ml",""
"YNRG","L001","1086","","11-MAY-1998 15:35","SAMP","G","0.50","","SW","78","NITRATE-N","","","",".241","0.241","","","","","mg/L","","","","L10072-17","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","150 ml",""
"YNRG","L001","1105","","27-MAY-1998 14:00","SAMP","G","0.50","","SW","78","NITRATE-N","","","",".288","0.288","","","","","mg/L","","","","L10192-17","","WMD","WMD","","","","","","","","","","0","","0","0","4","MON","3","100 ml",""
"YNRG","L001","1124","","09-JUN-1998 14:50","SAMP","G","0.50","","SW","78","NITRATE-N","","","",".312","0.312","","","","","mg/L","","","","L10271-17","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","150 ml",""
"YNRG","L001","1143","","23-JUN-1998 13:50","SAMP","G","0.50","","SW","78","NITRATE-N","","","","-.015","-0.015","","","","","mg/L","","","","L10363-17","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","250 ml",""
"YNRG","L001","1152","","07-JUL-1998 09:55","SAMP","G","0.50","","SW","78","NITRATE-N","","","","-.015","-0.015","","","","","mg/L","","","","L10435-7","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","200 mL",""
"YNRG","L001","1180","","21-JUL-1998 14:00","SAMP","G","0.50","","SW","78","NITRATE-N","","","","-.015","-0.015","","","","","mg/L","","","","L10515-16","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","225  mls for chloro.",""
"YNRG","L001","1197","","03-AUG-1998 12:40","SAMP","G","0.50","","SW","78","NITRATE-N","","","","-.015","-0.015","","","","","mg/L","","","","L10591-16","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","200",""
"YNRG","L001","1215","","18-AUG-1998 13:37","SAMP","G","0.50","","SW","78","NITRATE-N","","","","-.015","-0.015","","","","","mg/L","","","","L10704-16","","WMD","WMD","","","","","","","","","","0","","0","0","3","MON","3","250",""
"YNRG","L001","1233","","01-SEP-1998 14:05","SAMP","G","0.50","","SW","78","NITRATE-N","","","","-.015","-0.015","","","","","mg/L","","","","L10790-16","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","300 ml",""
"YNRG","L001","1258","","29-SEP-1998 14:15","SAMP","G","0.50","","SW","78","NITRATE-N","","","",".031","0.031","","","","","mg/L","","","","L10964-16","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","100 ml",""
"YNRG","L001","1276","","27-OCT-1998 14:05","SAMP","G","0.50","","SW","78","NITRATE-N","","","",".083","0.083","","","","","mg/L","","","","L11151-16","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","150 ml",""
"YNRG","L001","1294","","24-NOV-1998 12:45","SAMP","G","0.50","","SW","78","NITRATE-N","","","","-.015","-0.015","","","","","mg/L","","","","L11330-16","","WMD","WMD","","","","","","","","","","0","","0","0","3","MON","3","400 ml",""
"YNRG","L001","1312","","21-DEC-1998 12:30","SAMP","G","0.50","","SW","78","NITRATE-N","","","","-.015","-0.015","","","","","mg/L","","","","L11499-16","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","chloro=350mls",""
"YNRG","L001","1321","","20-JAN-1999 10:15","SAMP","G","0.50","","SW","78","NITRATE-N","","","",".107","0.107","","","","","mg/L","","","","L11669-7","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","350",""
"YNRG","L001","1348","","17-FEB-1999 13:30","SAMP","G","0.50","","SW","78","NITRATE-N","","","",".206","0.206","","","","","mg/L","","","","L11854-16","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","250",""
"YNRG","L001","1384","","13-APR-1999 14:10","SAMP","G","0.50","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","L12200-16","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","250ML",""
"YNRG","L001","P4636-13","","08-MAY-2000 13:55","SAMP","G","0.50","","SW","78","NITRATE-N","","","09-MAY-2000 21:13",".446","0.446","",".004","","0.0040","mg/L","","","09-MAY-2000 00:00","L14626-13","","WMD","WMD","","","","","2.96","","","","","0","","0","0","0","MON","3","YNRG-Quarterly,CHLORO=150 ml",""
"YNRG","L001","P11949-12","","15-JUL-2002 10:05","SAMP","G","0.50","","SW","78","NITRATE-N","620","SM4500NO2B","16-JUL-2002 15:10",".072","0.072","",".004","","0.0040","mg/L","","","16-JUL-2002 13:47","L20050-12","","WMD","WMD","","","","","3.60","","","","","0","","0","0","1","MON","3","Bi-Weekly/Monthly,chloro=300 ml",""
"YNRG","L001","P12374-13","","09-SEP-2002 09:50","SAMP","G","0.50","","SW","78","NITRATE-N","620","SM4500NO2B","10-SEP-2002 12:45",".048","0.048","",".004","","0.0040","mg/L","","","10-SEP-2002 10:25","L20472-13","WMD","WMD","WMD","","","","","3.80","","","","","0","","0","0","2","MON","3","YNRG-Quarterly; chloro=300mL",""
"YNRG","L001","P13802-12","","21-JAN-2003 10:06","SAMP","G","0.50","","SW","78","NITRATE-N","620","SM4500NO2B","22-JAN-2003 12:53",".196","0.196","",".004","","0.0040","mg/L","","","22-JAN-2003 11:29","L21445-12","WMD","WMD","WMD","","","","","4.10","","","","","0","","0","0","1","MON","3","Bi-Weekly/Monthly  CHLOR.=350mls.",""
"YNRG","L001","P16112-13","","27-AUG-2003 09:56","SAMP","G","0.50","","SW","78","NITRATE-N","620","SM4500NO3F","28-AUG-2003 14:35",".012","0.012","",".004","","0.0040","mg/L","I","","28-AUG-2003 11:37","L23050-10","WMD","WMD","WMD","","","","","4.20","","","","","0","","0","0","1","MON","3","YNRG-Quarterly; CHLORO 400mL",""
"YNRG","L001","P15710-12","","09-SEP-2003 14:57","SAMP","G","0.50","","SW","78","NITRATE-N","620","SM4500NO3F","10-SEP-2003 14:21",".046","0.046","",".004","","0.0040","mg/L","","","10-SEP-2003 10:54","L23142-12","WMD","WMD","WMD","","","","","4.20","","","","","0","","0","0","1","MON","3","Bi-Weekly/Monthly. 10 bottles; Chloro 250mL",""
"YNRG","L001","P16936-12","","14-OCT-2003 14:55","SAMP","G","0.50","","SW","78","NITRATE-N","620","SM4500NO3F","15-OCT-2003 13:00",".123","0.123","",".004","","0.0040","mg/L","","","15-OCT-2003 09:38","L23426-12","WMD","WMD","WMD","","","","","4.60","","","","","0","","0","0","2","MON","3","Bi-Weekly/Monthly, Chloro 300mls",""
"YNRG","L001","P17454-13","","13-NOV-2003 14:33","SAMP","G","0.50","","SW","78","NITRATE-N","620","SM4500NO3F","14-NOV-2003 12:17",".174","0.174","",".004","","0.0040","mg/L","","","14-NOV-2003 07:37","L23616-13","WMD","WMD","WMD","","","","","4.00","","","","","0","","0","0","1","MON","3","YNRG-Quarterly  Chloro & Orange bottles were logged in at 7:",""
"YNRG","L001","P17815-12","","06-JAN-2004 09:52","SAMP","G","0.50","","SW","78","NITRATE-N","620","SM4500NO3F","07-JAN-2004 14:02",".177","0.177","",".004","","0.0040","mg/L","","","06-JAN-2004 18:59","L23930-12","WMD","WMD","WMD","","","","","3.35","","","","","0","","0","0","2","MON","3","Bi-Weekly/Monthly",""
"YNRG","L001","P18145-13","","04-FEB-2004 13:55","SAMP","G","0.50","","SW","78","NITRATE-N","620","SM4500NO3F","05-FEB-2004 11:49",".214","0.214","",".004","","0.0040","mg/L","","","04-FEB-2004 18:47","L24143-13","WMD","WMD","WMD","","","","","4.20","","","","","0","","0","0","1","MON","3","YNRG-Quarterly",""
"YNRG","L001","P18162-10","","17-MAR-2004 13:36","SAMP","G","0.50","","SW","78","NITRATE-N","620","SM4500NO3F","18-MAR-2004 16:12",".184","0.184","",".004","","0.0040","mg/L","","","17-MAR-2004 17:34","L24416-10","WMD","WMD","WMD","","","","","3.65","","","","","0","","0","0","1","MON","3","Monthly",""
"YNRG","L001","P20185-10","","11-OCT-2004 09:10","SAMP","G","0.50","","SW","78","NITRATE-N","620","SM4500NO3F","12-OCT-2004 13:30",".251","0.251","",".004","","0.0040","mg/L","","","12-OCT-2004 11:22","L25796-10","WMD","WMD","WMD","","","","","4.50","","","","","0","","0","0","3","MON","3","10 Bottles YNRG Monthly, Chloro 150mL",""
"YNRG","L001","P20985-4","","18-NOV-2004 09:48","SAMP","G","0.50","","SW","78","NITRATE-N","620","SM4500NO3F","19-NOV-2004 15:55",".615","0.615","",".004","","0.0040","mg/L","","","19-NOV-2004 12:47","L26099-4","WMD","WMD","WMD","","","","","","","","","","0","","0","0","3","MON","3","10 Bottles YNRG-Quarterly; Chlorophyll = 50 ml",""
"YNRG","L001","P23237-3","","18-JUL-2005 08:22","SAMP","G","0.50","","SW","78","NITRATE-N","620","SM4500NO3F","19-JUL-2005 16:03",".122","0.122","",".004","","0.0040","mg/L","","","19-JUL-2005 13:11","L27747-3","WMD","WMD","WMD","","","","","3.70","","","","","0","","0","0","2","MON","3","10 Bottles YNRG Monthly",""
"YNRG","L001","P23420-4","","16-AUG-2005 09:01","SAMP","G","0.50","","SW","78","NITRATE-N","620","SM4500NO3F","17-AUG-2005 13:49",".1","0.100","",".004","","0.0040","mg/L","","","17-AUG-2005 09:36","L27982-4","WMD","WMD","WMD","","","","","3.60","","","","","0","","0","0","1","MON","3","10 Bottles YNRG-Quarterly",""
"YNRG","L001","P24919-3","","01-NOV-2005 09:55","SAMP","G","0.50","","SW","78","NITRATE-N","620","SM4500NO3F","02-NOV-2005 15:31",".368","0.368","",".004","","0.0040","mg/L","","","02-NOV-2005 10:02","L28568-3","WMD","WMD","WMD","","","","","3.80","","","","","0","","0","0","2","MON","3","10 Bottles YNRG Monthly",""
"Y","L001","P30560-3","","16-OCT-2006 08:56","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","20-OCT-2006 00:00",".1","0.100","",".006","0.0240","0.0060","mg/L","","","17-OCT-2006 13:47","983003","WMD","WMD","WMD","2","WMD","PD","NO","3.17","","","","","0","","0","0","1","MON","3","",""
"YNRG","L001","P32180-4","","06-NOV-2006 09:18","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","09-NOV-2006 11:15",".113","0.113","",".006","0.0240","0.0060","mg/L","","","07-NOV-2006 13:10","2858004","WMD","WMD","WMD","2","WMD","PD","NO","3.10","","","","","0","","0","0","2","MON","3","YNRG QUARTERLY",""
"Y","L001","P32187-3","","12-DEC-2006 09:11","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","22-DEC-2006 09:29",".149","0.149","",".006","0.0240","0.0060","mg/L","","","13-DEC-2006 12:49","2865003","WMD","WMD","WMD","2","WMD","PD","NO","3.00","","","","","0","","0","0","1","MON","3","From Pre-Login: YNRG MONTHLY",""
"Y","L001","P33006-3","","16-JAN-2007 08:26","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","18-JAN-2007 09:58",".205","0.205","",".006","0.0240","0.0060","mg/L","","","17-JAN-2007 13:05","3995003","WMD","WMD","WMD","2","WMD","PD","NO","2.80","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P33041-4","","13-FEB-2007 08:31","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","14-FEB-2007 09:56",".267","0.267","",".006","0.0240","0.0060","mg/L","","","14-FEB-2007 13:44","4035004","WMD","WMD","WMD","2","WMD","PD","CA","2.70","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P34056-2","","19-MAR-2007 09:03","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","27-MAR-2007 11:23",".172","0.172","",".006","0.0240","0.0060","mg/L","","","20-MAR-2007 13:48","5296002","WMD","WMD","WMD","2","WMD","PD","NO","2.40","","","","","0","","0","0","1","MON","3","Waves 1 ft out of NNE",""
"Y","L001","P34057-2","","18-APR-2007 08:51","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","20-APR-2007 20:23",".122","0.122","",".006","0.0240","0.0060","mg/L","","","19-APR-2007 12:59","5297002","WMD","WMD","WMD","2","WMD","PD","CA","2.30","","","","","0","","0","0","2","MON","3","",""
"Y","L001","P34841-2","","07-JUN-2007 08:58","SAMP","G","0.20","","SW","78","NITRATE-N","00620","SM4500NO3F","12-JUN-2007 13:24",".167","0.167","",".005","0.0200","0.0050","mg/L","","","08-JUN-2007 11:05","6242002","WMD","WMD","WMD","2","WMD","PD","NO","1.50","","","","","0","","0","0","2","MON","3","Sample processed at 12:07 PM.",""
"Y","L001","P34563-10","","13-AUG-2007 15:53","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","20-AUG-2007 16:40","-.005","-0.005","",".005","0.0200","0.0050","mg/L","U","","14-AUG-2007 13:24","5895010","WMD","WMD","WMD","2","WMD","PD","NO","1.47","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P36667-9","","26-SEP-2007 09:19","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","01-OCT-2007 16:08",".027","0.027","",".005","0.0200","0.0050","mg/L","","","27-SEP-2007 12:58","8460009","WMD","WMD","WMD","2","WMD","PD","CA","1.89","","","","","0","","0","0","3","MON","3","",""
"Y","L001","P36670-9","","15-OCT-2007 09:51","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","22-OCT-2007 13:04","-.005","-0.005","",".005","0.0200","0.0050","mg/L","U","","16-OCT-2007 13:05","8463009","WMD","WMD","WMD","2","WMD","PD","NO","2.10","","","","","0","","0","0","1","MON","3","E wind 15 mph or more, waves 2 ft, white caps.",""
"Y","L001","P34768-10","","06-NOV-2007 09:36","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","14-NOV-2007 10:55",".302","0.302","",".005","0.0200","0.0050","mg/L","","","07-NOV-2007 12:46","6135010","WMD","WMD","WMD","2","WMD","PD","NO","2.20","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P37387-9","","10-DEC-2007 08:43","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","12-DEC-2007 12:53",".181","0.181","",".005","0.0200","0.0050","mg/L","","","11-DEC-2007 12:01","9400009","WMD","WMD","WMD","2","WMD","PD","NO","1.70","","","","","0","","0","0","2","MON","3","",""
"Y","L001","P37992-9","","14-JAN-2008 09:17","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","17-JAN-2008 13:20",".153","0.153","",".005","0.0200","0.0050","mg/L","","","15-JAN-2008 12:25","10135009","WMD","WMD","WMD","2","WMD","PD","CA","1.70","","","","","0","","0","0","2","MON","3","Waves 2+  ft",""
"Y","L001","P38266-10","","14-FEB-2008 13:38","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","29-FEB-2008 13:01",".19","0.190","",".005","0.0200","0.0050","mg/L","","","15-FEB-2008 10:51","10478010","WMD","WMD","WMD","2","WMD","PD","NO","2.20","","","","","0","","0","0","1","MON","3","ENE wind 5 knots,wavelets.",""
"Y","L001","P37994-9","","11-MAR-2008 14:02","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","19-MAR-2008 13:03",".249","0.249","",".005","0.0200","0.0050","mg/L","","","12-MAR-2008 11:27","10137009","WMD","WMD","WMD","2","WMD","PD","CA","2.18","","","","","0","","0","0","3","MON","3","Calm.Low amount of algae visible in watercolumn and on surface.",""
"Y","L001","P37995-9","","14-APR-2008 09:07","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","22-APR-2008 11:29",".081","0.081","",".005","0.0200","0.0050","mg/L","","","15-APR-2008 13:17","10138009","WMD","WMD","WMD","2","WMD","PD","NO","2.40","","","","","0","","0","0","0","MON","3","NW wind 5 knots, waves less than 1 ft.",""
"Y","L001","P37467-10","","21-MAY-2008 11:39","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","29-MAY-2008 12:39",".021","0.021","",".005","0.0200","0.0050","mg/L","","","22-MAY-2008 12:54","9505010","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","2","MON","3","",""
"Y","L001","P38180-9","","21-JUL-2008 11:03","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","30-JUL-2008 11:12","-.005","-0.005","",".005","0.0200","0.0050","mg/L","U","","22-JUL-2008 13:02","10382009","WMD","WMD","WMD","2","WMD","PD","NO","2.00","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P38267-10","","11-AUG-2008 08:42","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","18-AUG-2008 15:31",".047","0.047","",".005","0.0200","0.0050","mg/L","","","12-AUG-2008 13:13","10479010","WMD","WMD","WMD","2","WMD","PD","NO","2.50","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P41220-3","","23-SEP-2008 08:20","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","26-SEP-2008 12:58",".282","0.282","",".005","0.0200","0.0050","mg/L","","","24-SEP-2008 13:25","14031003","WMD","WMD","WMD","2","WMD","PD","NO","3.10","","","","","0","","0","0","3","MON","3","",""
"Y","L001","P41221-3","","20-OCT-2008 09:19","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","22-OCT-2008 15:11",".395","0.395","",".005","0.0200","0.0050","mg/L","","","21-OCT-2008 13:01","14032003","WMD","WMD","WMD","2","WMD","PD","NO","3.80","","","","","0","","0","0","4","MON","3","",""
"Y","L001","P41225-4","","18-NOV-2008 09:04","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","25-NOV-2008 10:22",".383","0.383","",".005","0.0200","0.0050","mg/L","","","19-NOV-2008 13:39","14036004","WMD","WMD","WMD","2","WMD","PD","NO","3.50","","","","","0","","0","0","1","MON","3","Wind NW 10-15 Seas 1-2'",""
"Y","L001","P41222-3","","16-DEC-2008 08:32","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","18-DEC-2008 16:40",".422","0.422","",".005","0.0200","0.0050","mg/L","","","17-DEC-2008 13:11","14033003","WMD","WMD","WMD","2","WMD","PD","NO","3.30","","","","","0","","0","0","1","MON","3","WARNING: Time exceeds +/- 1 Hour(s). WARNING: DO exceeds QC limit of 0.5 to 9 mg/L. WARNING: Time exceeds +/- 1 Hour(s).",""
"Y","L001","P41223-3","","13-JAN-2009 08:42","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","21-JAN-2009 11:17",".395","0.395","",".005","0.0200","0.0050","mg/L","","","14-JAN-2009 11:28","14034003","WMD","WMD","WMD","2","WMD","PD","NO","3.40","","","","","0","","0","0","2","MON","3","",""
"Y","L001","P41226-4","","12-FEB-2009 08:58","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","19-FEB-2009 09:09",".45","0.450","",".005","0.0200","0.0050","mg/L","","","13-FEB-2009 11:06","14037004","WMD","WMD","WMD","2","WMD","PD","NO","3.30","","","","","0","","0","0","2","MON","3","Cartridge Filter #85092C",""
"Y","L001","P41224-3","","10-MAR-2009 08:43","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","16-MAR-2009 10:26",".388","0.388","",".005","0.0200","0.0050","mg/L","","","11-MAR-2009 12:04","14035003","WMD","WMD","WMD","2","WMD","PD","NO","2.80","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P43165-3","","28-APR-2009 08:41","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","30-APR-2009 13:44",".099","0.099","",".005","0.0200","0.0050","mg/L","","","29-APR-2009 14:01","16394003","WMD","WMD","WMD","2","WMD","PD","NO","2.50","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P39083-11","","12-MAY-2009 08:39","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","14-MAY-2009 14:29",".08","0.080","",".005","0.0200","0.0050","mg/L","","","13-MAY-2009 11:05","11450011","WMD","WMD","WMD","2","WMD","PD","NO","2.30","","","","","0","","0","0","2","MON","3","",""
"Y","L001","P39080-9","","10-JUN-2009 11:18","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","15-JUN-2009 14:03","-.005","-0.005","",".005","0.0200","0.0050","mg/L","U","","11-JUN-2009 13:08","11447009","WMD","WMD","WMD","2","WMD","PD","NO","2.20","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P43166-3","","07-JUL-2009 07:58","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","15-JUL-2009 11:09","-.005","-0.005","",".005","0.0200","0.0050","mg/L","U","","08-JUL-2009 11:56","16395003","WMD","WMD","WMD","2","WMD","PD","NO","3.00","","","","","0","","0","0","2","MON","3","",""
"Y","L001","P43170-4","","18-AUG-2009 08:07","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","24-AUG-2009 16:40",".032","0.032","",".005","0.0200","0.0050","mg/L","","","19-AUG-2009 14:47","16399004","WMD","WMD","WMD","2","WMD","PD","NO","3.20","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P43167-3","","15-SEP-2009 08:13","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","17-SEP-2009 15:24","-.005","-0.005","",".005","0.0200","0.0050","mg/L","U","","16-SEP-2009 12:21","16396003","WMD","WMD","WMD","2","WMD","PD","NO","3.50","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P43168-3","","13-OCT-2009 07:53","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","14-OCT-2009 14:58","-.005","-0.005","",".005","0.0240","0.0060","mg/L","U","","14-OCT-2009 13:37","16397003","WMD","WMD","WMD","2","WMD","PD","NO","3.60","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P44371-4","","17-NOV-2009 08:26","SAMP","G","0.50","","SW","78","NITRATE-N","00620","SM4500NO3F","19-NOV-2009 14:07",".32","0.320","",".005","0.0200","0.0050","mg/L","","","18-NOV-2009 13:52","17890004","WMD","WMD","WMD","2","WMD","PD","NO","3.20","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P46258-3","","15-DEC-2009 08:10","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","22-DEC-2009 11:53",".31","0.310","",".005","0.0200","0.0050","mg/L","","","16-DEC-2009 13:28","20327003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P46259-3","","14-JAN-2010 09:13","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","20-JAN-2010 13:26",".306","0.306","",".005","0.0200","0.0050","mg/L","","","15-JAN-2010 12:35","20328003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","3","WARNING: TEMP exceeds QC limit of 10 to 35 Celsius",""
"Y","L001","P44372-4","","10-MAR-2010 08:40","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","11-MAR-2010 16:24",".409","0.409","",".005","0.0200","0.0050","mg/L","","","11-MAR-2010 14:35","17891004","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P46260-3","","20-APR-2010 07:51","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","26-APR-2010 15:34",".291","0.291","",".005","0.0200","0.0050","mg/L","","","21-APR-2010 13:01","20329003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
"Y","L001","P46261-3","","19-MAY-2010 09:13","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","01-JUN-2010 09:48",".421","0.421","",".005","0.0200","0.0050","mg/L","","","20-MAY-2010 11:42","20330003","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","2","MON","3","Light overcasst, Mild temp, N wind  less than 5 mph, surface lightly rippled.",""
"Y","L001","P46589-4","","15-JUN-2010 09:22","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","17-JUN-2010 13:55","-.005","-0.005","",".005","0.0200","0.0050","mg/L","U","","16-JUN-2010 14:07","20797004","MACT","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","1","MON","3","",""
